"tribal_code","state_code","county_code","site_number","si_id","parameter_code","dv_year","pollutant_standard_id","edt_id","latitude","longitude","tribe_name","state_name","address","city_name","county_name","local_site_name","local_site_id","urbanized_area","cbsa_name","parameter_name","unit_code","units_of_measure","pollutant_standard","naaqs_statistic","primary_standard_level","comparison_scale","design_value","dv_validity_ind","dv_max_year","dv_max_month","total_valid_months","dv_year_max_value","dv_year_max_month","dv_year_max_parameter","dv_year_valid_months","dv_year_certification_ind","year_1_max_value","year_1_max_month","year_1_max_parameter","year_1_valid_months","year_1_certification_ind","year_2_max_value","year_2_max_month","year_2_max_parameter","year_2_valid_months","year_2_certification_ind","select_date"
,"04","007","1002","96216","14129","2023","2","5","33.002516667","-110.765466667",,"Arizona","SR 77","Not in a city","Gila","Globe Highway","16593","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".02","N","2023","9","30",".02","9","14129","8",,".01","5","14129","11","Y","0","1","14129","11","Y","2023-03-01 00:00:00"
,"04","007","1003","100816","14129","2016","2","5","33.0035","-110.7822",,"Arizona","123 Hillcrest Ave","Hayden","Gila","Hillcrest AMS",,"Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".22","Y","2016","3","10",".22","3","14129","10","Y",,,,,,,,,,,"2016-03-01 00:00:00"
,"04","007","1003","100816","14129","2017","2","5","33.0035","-110.7822",,"Arizona","123 Hillcrest Ave","Hayden","Gila","Hillcrest AMS",,"Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".28","Y","2017","10","22",".28","10","14129","12","Y",".22","3","14129","10","Y",,,,,,"2017-03-01 00:00:00"
,"04","007","1003","100816","14129","2018","2","5","33.0035","-110.7822",,"Arizona","123 Hillcrest Ave","Hayden","Gila","Hillcrest AMS",,"Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".31","Y","2016","2","34",".23","2","14129","11","Y",".28","10","14129","12","Y",".31","2","14129","11","Y","2018-03-01 00:00:00"
,"04","007","1003","100816","14129","2019","2","5","33.0035","-110.7822",,"Arizona","123 Hillcrest Ave","Hayden","Gila","Hillcrest AMS",,"Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".28","Y","2017","10","32",".1","10","14129","9","Y",".23","2","14129","11","Y",".28","10","14129","12","Y","2019-03-01 00:00:00"
,"04","007","1003","100816","14129","2020","2","5","33.0035","-110.7822",,"Arizona","123 Hillcrest Ave","Hayden","Gila","Hillcrest AMS",,"Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".23","Y","2018","2","32",".03","2","14129","12","Y",".1","10","14129","9","Y",".23","2","14129","11","Y","2020-03-01 00:00:00"
,"04","007","1003","100816","14129","2021","2","5","33.0035","-110.7822",,"Arizona","123 Hillcrest Ave","Hayden","Gila","Hillcrest AMS",,"Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".1","N","2019","10","33",".01","1","14129","12","Y",".03","2","14129","12","Y",".1","10","14129","9","Y","2021-03-01 00:00:00"
,"04","007","1003","100816","14129","2022","2","5","33.0035","-110.7822",,"Arizona","123 Hillcrest Ave","Hayden","Gila","Hillcrest AMS",,"Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".03","Y","2020","2","36",".02","11","14129","12","Y",".01","1","14129","12","Y",".03","2","14129","12","Y","2022-03-01 00:00:00"
,"04","007","1003","100816","14129","2023","2","5","33.0035","-110.7822",,"Arizona","123 Hillcrest Ave","Hayden","Gila","Hillcrest AMS",,"Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".05","Y","2023","9","36",".05","9","14129","12",,".02","11","14129","12","Y",".01","1","14129","12","Y","2023-03-01 00:00:00"
,"04","007","8000","93295","14129","2014","2","5","33.4190167","-110.82967",,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".05","N","2014","8","33",".05","8","14129","9","S",".03","11","14129","12","S",".04","3","14129","12","S","2014-03-01 00:00:00"
,"04","007","8000","93295","14129","2015","2","5","33.4190167","-110.82967",,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".05","N","2014","8","30",".03","2","14129","9","Y",".05","8","14129","9","S",".03","11","14129","12","S","2015-03-01 00:00:00"
,"04","007","8000","93295","14129","2016","2","5","33.4190167","-110.82967",,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".05","N","2014","8","30",".04","10","14129","12","Y",".03","2","14129","9","Y",".05","8","14129","9","S","2016-03-01 00:00:00"
,"04","007","8000","93295","14129","2017","2","5","33.4190167","-110.82967",,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".04","N","2017","2","33",".04","2","14129","12","Y",".04","10","14129","12","Y",".03","2","14129","9","Y","2017-03-01 00:00:00"
,"04","007","8000","93295","14129","2018","2","5","33.4190167","-110.82967",,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".04","Y","2018","3","36",".04","3","14129","12","Y",".04","2","14129","12","Y",".04","10","14129","12","Y","2018-03-01 00:00:00"
,"04","007","8000","93295","14129","2019","2","5","33.4190167","-110.82967",,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".04","N","2019","8","29",".04","8","14129","5","Y",".04","3","14129","12","Y",".04","2","14129","12","Y","2019-03-01 00:00:00"
,"04","007","8000","93295","14129","2020","2","5","33.4190167","-110.82967",,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".04","N","2019","8","28",".02","4","14129","11","Y",".04","8","14129","5","Y",".04","3","14129","12","Y","2020-03-01 00:00:00"
,"04","007","8000","93295","14129","2021","2","5","33.4190167","-110.82967",,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".04","N","2019","8","28",".03","8","14129","12","Y",".02","4","14129","11","Y",".04","8","14129","5","Y","2021-03-01 00:00:00"
,"04","007","8000","93295","14129","2022","2","5","33.4190167","-110.82967",,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".03","N","2022","5","35",".03","5","14129","12","Y",".03","8","14129","12","Y",".02","4","14129","11","Y","2022-03-01 00:00:00"
,"04","007","8000","93295","14129","2023","2","5","33.4190167","-110.82967",,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".03","Y","2023","8","36",".03","8","14129","12",,".03","5","14129","12","Y",".03","8","14129","12","Y","2023-03-01 00:00:00"
,"04","013","4018","95929","14129","2014","2","5","33.68449","-112.08633",,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".05","N","2014","1","34",".05","1","14129","12","U",".04","1","14129","12","S",".04","2","14129","10","U","2014-03-01 00:00:00"
,"04","013","4018","95929","14129","2015","2","5","33.68449","-112.08633",,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".05","Y","2015","12","36",".05","12","14129","12","S",".05","1","14129","12","U",".04","1","14129","12","S","2015-03-01 00:00:00"
,"04","013","4018","95929","14129","2016","2","5","33.68449","-112.08633",,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".05","Y","2016","12","36",".05","12","14129","12","Y",".05","12","14129","12","S",".05","1","14129","12","U","2016-03-01 00:00:00"
,"04","013","4018","95929","14129","2017","2","5","33.68449","-112.08633",,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".05","Y","2017","1","36",".05","1","14129","12","Y",".05","12","14129","12","Y",".05","12","14129","12","S","2017-03-01 00:00:00"
,"04","013","4018","95929","14129","2018","2","5","33.68449","-112.08633",,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".05","Y","2018","1","36",".05","1","14129","12","Y",".05","1","14129","12","Y",".05","12","14129","12","Y","2018-03-01 00:00:00"
,"04","013","4018","95929","14129","2019","2","5","33.68449","-112.08633",,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".05","Y","2019","1","36",".05","1","14129","12","Y",".05","1","14129","12","Y",".05","1","14129","12","Y","2019-03-01 00:00:00"
,"04","013","4018","95929","14129","2020","2","5","33.68449","-112.08633",,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".05","N","2019","1","24",,,,,,".05","1","14129","12","Y",".05","1","14129","12","Y","2020-03-01 00:00:00"
,"04","013","4018","95929","14129","2021","2","5","33.68449","-112.08633",,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".05","N","2019","1","12",,,,,,,,,,,".05","1","14129","12","Y","2021-03-01 00:00:00"
,"04","019","1028","697","14129","2014","2","5","32.29515","-110.9823",,"Arizona","400 W RIVER ROAD","Tucson","Pima","CHILDREN'S PARK NCore",,"Tucson, AZ","Tucson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2","0","N","2014","1","33","0","1","14129","12","S","0","1","14129","12","S","0","4","14129","9","S","2014-03-01 00:00:00"
,"04","019","1028","697","14129","2015","2","5","32.29515","-110.9823",,"Arizona","400 W RIVER ROAD","Tucson","Pima","CHILDREN'S PARK NCore",,"Tucson, AZ","Tucson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2","0","Y","2015","1","36","0","1","14129","12","S","0","1","14129","12","S","0","1","14129","12","S","2015-03-01 00:00:00"
,"04","019","1028","697","14129","2016","2","5","32.29515","-110.9823",,"Arizona","400 W RIVER ROAD","Tucson","Pima","CHILDREN'S PARK NCore",,"Tucson, AZ","Tucson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2","0","N","2016","1","29","0","1","14129","5","Y","0","1","14129","12","S","0","1","14129","12","S","2016-03-01 00:00:00"
,"04","019","1028","697","14129","2017","2","5","32.29515","-110.9823",,"Arizona","400 W RIVER ROAD","Tucson","Pima","CHILDREN'S PARK NCore",,"Tucson, AZ","Tucson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2","0","N","2016","1","17",,,,,,"0","1","14129","5","Y","0","1","14129","12","S","2017-03-01 00:00:00"
,"04","019","1028","697","14129","2018","2","5","32.29515","-110.9823",,"Arizona","400 W RIVER ROAD","Tucson","Pima","CHILDREN'S PARK NCore",,"Tucson, AZ","Tucson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2","0","N","2016","1","5",,,,,,,,,,,"0","1","14129","5","Y","2018-03-01 00:00:00"
,"06","019","0011","96528","14129","2014","2","5","36.78538","-119.77321",,"California","3727 N FIRST ST, FRESNO","Fresno","Fresno","Fresno - Garland",,"Fresno, CA","Fresno, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","N","2014","1","32",".01","1","14129","12","S",".01","1","14129","12","S",".01","11","14129","8","S","2014-03-01 00:00:00"
,"06","019","0011","96528","14129","2015","2","5","36.78538","-119.77321",,"California","3727 N FIRST ST, FRESNO","Fresno","Fresno","Fresno - Garland",,"Fresno, CA","Fresno, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","Y","2015","12","36",".01","12","14129","12","S",".01","1","14129","12","S",".01","1","14129","12","S","2015-03-01 00:00:00"
,"06","019","0011","96528","14129","2016","2","5","36.78538","-119.77321",,"California","3727 N FIRST ST, FRESNO","Fresno","Fresno","Fresno - Garland",,"Fresno, CA","Fresno, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","Y","2016","9","36",".01","9","14129","12","Y",".01","12","14129","12","S",".01","1","14129","12","S","2016-03-01 00:00:00"
,"06","019","0011","96528","14129","2017","2","5","36.78538","-119.77321",,"California","3727 N FIRST ST, FRESNO","Fresno","Fresno","Fresno - Garland",,"Fresno, CA","Fresno, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","N","2016","9","35","0","1","14129","11","N",".01","9","14129","12","Y",".01","12","14129","12","S","2017-03-01 00:00:00"
,"06","019","0011","96528","14129","2018","2","5","36.78538","-119.77321",,"California","3727 N FIRST ST, FRESNO","Fresno","Fresno","Fresno - Garland",,"Fresno, CA","Fresno, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","N","2016","9","23",,,,,,"0","1","14129","11","N",".01","9","14129","12","Y","2018-03-01 00:00:00"
,"06","019","0011","96528","14129","2019","2","5","36.78538","-119.77321",,"California","3727 N FIRST ST, FRESNO","Fresno","Fresno","Fresno - Garland",,"Fresno, CA","Fresno, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2","0","N","2017","1","11",,,,,,,,,,,"0","1","14129","11","N","2019-03-01 00:00:00"
,"06","025","0005","959","14129","2014","2","5","32.67618","-115.48307",,"California","1029 ETHEL ST, CALEXICO HIGH SCHOOL","Calexico","Imperial","Calexico-Ethel Street","1300698","Not in an urban area","El Centro, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".03","Y","2014","2","36",".03","2","14129","12","S",".02","1","14129","12","S",".03","9","14129","12","S","2014-03-01 00:00:00"
,"06","025","0005","959","14129","2015","2","5","32.67618","-115.48307",,"California","1029 ETHEL ST, CALEXICO HIGH SCHOOL","Calexico","Imperial","Calexico-Ethel Street","1300698","Not in an urban area","El Centro, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".03","N","2014","2","33",".02","4","14129","9","S",".03","2","14129","12","S",".02","1","14129","12","S","2015-03-01 00:00:00"
,"06","025","0005","959","14129","2016","2","5","32.67618","-115.48307",,"California","1029 ETHEL ST, CALEXICO HIGH SCHOOL","Calexico","Imperial","Calexico-Ethel Street","1300698","Not in an urban area","El Centro, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".03","N","2014","2","21",,,,,,".02","4","14129","9","S",".03","2","14129","12","S","2016-03-01 00:00:00"
