"tribal_code","state_code","county_code","site_number","si_id","parameter_code","dv_year","pollutant_standard_id","edt_id","latitude","longitude","tribe_name","state_name","address","city_name","county_name","local_site_name","local_site_id","urbanized_area","cbsa_name","parameter_name","unit_code","units_of_measure","pollutant_standard","naaqs_statistic","primary_standard_level","comparison_scale","design_value","dv_validity_ind","dv_max_year","dv_max_month","total_valid_months","dv_year_max_value","dv_year_max_month","dv_year_max_parameter","dv_year_valid_months","dv_year_certification_ind","year_1_max_value","year_1_max_month","year_1_max_parameter","year_1_valid_months","year_1_certification_ind","year_2_max_value","year_2_max_month","year_2_max_parameter","year_2_valid_months","year_2_certification_ind","select_date"
,"01","083","0005",96412,"14129",2012,2,5,34.645848497198,-86.9473111969531,,"Alabama","US 31, Local On Calhoun Community College","Athens","Limestone","Pryor Field Lead Monitoring Site",,"Decatur, AL","Huntsville, AL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.01,"N",2012,5,10,0.01,5,"14129",10,"Y",,,,,,,,,,,2012-02-29 23:00:00
,"01","083","0005",96412,"14129",2013,2,5,34.645848497198,-86.9473111969531,,"Alabama","US 31, Local On Calhoun Community College","Athens","Limestone","Pryor Field Lead Monitoring Site",,"Decatur, AL","Huntsville, AL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.01,"N",2012,5,10,,,,,,0.01,5,"14129",10,"Y",,,,,,2013-02-28 23:00:00
,"01","083","0005",96412,"14129",2014,2,5,34.645848497198,-86.9473111969531,,"Alabama","US 31, Local On Calhoun Community College","Athens","Limestone","Pryor Field Lead Monitoring Site",,"Decatur, AL","Huntsville, AL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.01,"N",2012,5,10,,,,,,,,,,,0.01,5,"14129",10,"Y",2014-02-28 23:00:00
,"01","109","0003",314,"14129",2012,2,5,31.7904790008453,-85.978974,,"Alabama","HENDERSON ROAD","Troy","Pike","TROY LEAD",,"Not in an urban area","Troy, AL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,1.3,"Y",2012,1,36,1.3,1,"14129",12,"Y",1.03,6,"14129",12,"U",0.89,12,"14129",12,"U",2012-02-29 23:00:00
,"01","109","0003",314,"14129",2013,2,5,31.7904790008453,-85.978974,,"Alabama","HENDERSON ROAD","Troy","Pike","TROY LEAD",,"Not in an urban area","Troy, AL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,1.3,"Y",2012,1,36,0.26,2,"14129",12,"Y",1.3,1,"14129",12,"Y",1.03,6,"14129",12,"U",2013-02-28 23:00:00
,"01","109","0003",314,"14129",2014,2,5,31.7904790008453,-85.978974,,"Alabama","HENDERSON ROAD","Troy","Pike","TROY LEAD",,"Not in an urban area","Troy, AL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,1.3,"Y",2012,1,36,0.08,5,"14129",12,"Y",0.26,2,"14129",12,"Y",1.3,1,"14129",12,"Y",2014-02-28 23:00:00
,"01","109","0003",314,"14129",2015,2,5,31.7904790008453,-85.978974,,"Alabama","HENDERSON ROAD","Troy","Pike","TROY LEAD",,"Not in an urban area","Troy, AL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.26,"Y",2013,2,36,0.07,6,"14129",12,"Y",0.08,5,"14129",12,"Y",0.26,2,"14129",12,"Y",2015-02-28 23:00:00
,"01","109","0003",314,"14129",2016,2,5,31.7904790008453,-85.978974,,"Alabama","HENDERSON ROAD","Troy","Pike","TROY LEAD",,"Not in an urban area","Troy, AL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.09,"Y",2016,1,36,0.09,1,"14129",12,"Y",0.07,6,"14129",12,"Y",0.08,5,"14129",12,"Y",2016-02-29 23:00:00
,"01","109","0003",314,"14129",2017,2,5,31.7904790008453,-85.978974,,"Alabama","HENDERSON ROAD","Troy","Pike","TROY LEAD",,"Not in an urban area","Troy, AL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.09,"Y",2017,3,36,0.09,3,"14129",12,"Y",0.09,1,"14129",12,"Y",0.07,6,"14129",12,"Y",2017-02-28 23:00:00
,"01","109","0003",314,"14129",2018,2,5,31.7904790008453,-85.978974,,"Alabama","HENDERSON ROAD","Troy","Pike","TROY LEAD",,"Not in an urban area","Troy, AL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.11,"Y",2018,4,36,0.11,4,"14129",12,"Y",0.09,3,"14129",12,"Y",0.09,1,"14129",12,"Y",2018-02-28 23:00:00
,"01","109","0003",314,"14129",2019,2,5,31.7904790008453,-85.978974,,"Alabama","HENDERSON ROAD","Troy","Pike","TROY LEAD",,"Not in an urban area","Troy, AL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.16,"Y",2019,12,36,0.16,12,"14129",12,"Y",0.11,4,"14129",12,"Y",0.09,3,"14129",12,"Y",2019-02-28 23:00:00
,"01","109","0003",314,"14129",2020,2,5,31.7904790008453,-85.978974,,"Alabama","HENDERSON ROAD","Troy","Pike","TROY LEAD",,"Not in an urban area","Troy, AL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.17,"Y",2020,1,36,0.17,1,"14129",12,"S",0.16,12,"14129",12,"Y",0.11,4,"14129",12,"Y",2020-02-29 23:00:00
,"01","109","0003",314,"14129",2021,2,5,31.7904790008453,-85.978974,,"Alabama","HENDERSON ROAD","Troy","Pike","TROY LEAD",,"Not in an urban area","Troy, AL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.17,"Y",2020,1,36,0.09,4,"14129",12,,0.17,1,"14129",12,"S",0.16,12,"14129",12,"Y",2021-02-28 23:00:00
,"02","020","0051",96543,"14129",2012,2,5,61.215497,-149.830175,,"Alaska","2811 Merrill Field Dr, Anchorage AK","Anchorage","Anchorage ","Merrill Field, Pb Monitoring Station",,"Anchorage, AK","Anchorage, AK","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.07,"N",2012,8,11,0.07,8,"14129",10,"Y",0.03,12,"14129",1,"U",,,,,,2012-02-29 23:00:00
,"02","020","0051",96543,"14129",2013,2,5,61.215497,-149.830175,,"Alaska","2811 Merrill Field Dr, Anchorage AK","Anchorage","Anchorage ","Merrill Field, Pb Monitoring Station",,"Anchorage, AK","Anchorage, AK","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.07,"N",2012,8,11,,,,,,0.07,8,"14129",10,"Y",0.03,12,"14129",1,"U",2013-02-28 23:00:00
,"02","020","0051",96543,"14129",2014,2,5,61.215497,-149.830175,,"Alaska","2811 Merrill Field Dr, Anchorage AK","Anchorage","Anchorage ","Merrill Field, Pb Monitoring Station",,"Anchorage, AK","Anchorage, AK","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.07,"N",2012,8,10,,,,,,,,,,,0.07,8,"14129",10,"Y",2014-02-28 23:00:00
,"02","188","0001",95842,"14129",2012,2,5,67.5701000006645,-162.968,,"Alaska","Government Airport Road","Noatak","Northwest Arctic ",,,"Not in an urban area",,"Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0,"N",2011,8,2,,,,,,0,8,"14129",1,"U",0,3,"14129",1,"U",2012-02-29 23:00:00
,"02","188","0001",95842,"14129",2013,2,5,67.5701000006645,-162.968,,"Alaska","Government Airport Road","Noatak","Northwest Arctic ",,,"Not in an urban area",,"Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0,"N",2011,8,1,,,,,,,,,,,0,8,"14129",1,"U",2013-02-28 23:00:00
,"04","007","1002",96216,"14129",2012,2,5,33.002516667,-110.765466667,,"Arizona","SR 77","Not in a city","Gila","Globe Highway","16593","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.27,"Y",2011,6,22,0.2,4,"14129",12,"S",0.27,6,"14129",10,"U",,,,,,2012-02-29 23:00:00
,"04","007","1002",96216,"14129",2013,2,5,33.002516667,-110.765466667,,"Arizona","SR 77","Not in a city","Gila","Globe Highway","16593","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.27,"Y",2011,6,34,0.12,6,"14129",12,"S",0.2,4,"14129",12,"S",0.27,6,"14129",10,"U",2013-02-28 23:00:00
,"04","007","1002",96216,"14129",2014,2,5,33.002516667,-110.765466667,,"Arizona","SR 77","Not in a city","Gila","Globe Highway","16593","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.2,"Y",2012,4,36,0.17,6,"14129",12,"S",0.12,6,"14129",12,"S",0.2,4,"14129",12,"S",2014-02-28 23:00:00
,"04","007","1002",96216,"14129",2015,2,5,33.002516667,-110.765466667,,"Arizona","SR 77","Not in a city","Gila","Globe Highway","16593","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.17,"Y",2014,6,36,0.12,8,"14129",12,"Y",0.17,6,"14129",12,"S",0.12,6,"14129",12,"S",2015-02-28 23:00:00
,"04","007","1002",96216,"14129",2016,2,5,33.002516667,-110.765466667,,"Arizona","SR 77","Not in a city","Gila","Globe Highway","16593","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.17,"Y",2014,6,36,0.14,5,"14129",12,"Y",0.12,8,"14129",12,"Y",0.17,6,"14129",12,"S",2016-02-29 23:00:00
,"04","007","1002",96216,"14129",2017,2,5,33.002516667,-110.765466667,,"Arizona","SR 77","Not in a city","Gila","Globe Highway","16593","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.21,"Y",2017,6,36,0.21,6,"14129",12,"Y",0.14,5,"14129",12,"Y",0.12,8,"14129",12,"Y",2017-02-28 23:00:00
,"04","007","1002",96216,"14129",2018,2,5,33.002516667,-110.765466667,,"Arizona","SR 77","Not in a city","Gila","Globe Highway","16593","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.21,"Y",2017,6,36,0.15,4,"14129",12,"Y",0.21,6,"14129",12,"Y",0.14,5,"14129",12,"Y",2018-02-28 23:00:00
,"04","007","1002",96216,"14129",2019,2,5,33.002516667,-110.765466667,,"Arizona","SR 77","Not in a city","Gila","Globe Highway","16593","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.21,"Y",2017,6,36,0.16,7,"14129",12,"Y",0.15,4,"14129",12,"Y",0.21,6,"14129",12,"Y",2019-02-28 23:00:00
,"04","007","1002",96216,"14129",2020,2,5,33.002516667,-110.765466667,,"Arizona","SR 77","Not in a city","Gila","Globe Highway","16593","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.16,"Y",2019,7,34,0.01,4,"14129",10,"Y",0.16,7,"14129",12,"Y",0.15,4,"14129",12,"Y",2020-02-29 23:00:00
,"04","007","1002",96216,"14129",2021,2,5,33.002516667,-110.765466667,,"Arizona","SR 77","Not in a city","Gila","Globe Highway","16593","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.16,"Y",2019,7,33,0,1,"14129",11,,0.01,4,"14129",10,"Y",0.16,7,"14129",12,"Y",2021-02-28 23:00:00
,"04","007","1003",100816,"14129",2016,2,5,33.0035,-110.7822,,"Arizona","123 Hillcrest Ave","Hayden","Gila","Hillcrest AMS",,"Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.22,"Y",2016,3,10,0.22,3,"14129",10,"Y",,,,,,,,,,,2016-02-29 23:00:00
,"04","007","1003",100816,"14129",2017,2,5,33.0035,-110.7822,,"Arizona","123 Hillcrest Ave","Hayden","Gila","Hillcrest AMS",,"Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.28,"Y",2017,10,22,0.28,10,"14129",12,"Y",0.22,3,"14129",10,"Y",,,,,,2017-02-28 23:00:00
,"04","007","1003",100816,"14129",2018,2,5,33.0035,-110.7822,,"Arizona","123 Hillcrest Ave","Hayden","Gila","Hillcrest AMS",,"Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.31,"Y",2016,2,34,0.23,2,"14129",11,"Y",0.28,10,"14129",12,"Y",0.31,2,"14129",11,"Y",2018-02-28 23:00:00
,"04","007","1003",100816,"14129",2019,2,5,33.0035,-110.7822,,"Arizona","123 Hillcrest Ave","Hayden","Gila","Hillcrest AMS",,"Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.28,"Y",2017,10,32,0.1,10,"14129",9,"Y",0.23,2,"14129",11,"Y",0.28,10,"14129",12,"Y",2019-02-28 23:00:00
,"04","007","1003",100816,"14129",2020,2,5,33.0035,-110.7822,,"Arizona","123 Hillcrest Ave","Hayden","Gila","Hillcrest AMS",,"Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.23,"Y",2018,2,32,0.03,2,"14129",12,"Y",0.1,10,"14129",9,"Y",0.23,2,"14129",11,"Y",2020-02-29 23:00:00
,"04","007","1003",100816,"14129",2021,2,5,33.0035,-110.7822,,"Arizona","123 Hillcrest Ave","Hayden","Gila","Hillcrest AMS",,"Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.1,"N",2019,10,33,0.01,1,"14129",12,,0.03,2,"14129",12,"Y",0.1,10,"14129",9,"Y",2021-02-28 23:00:00
,"04","007","8000",93295,"14129",2012,2,5,33.4190167,-110.82967,,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.06,"N",2011,4,22,0.04,3,"14129",12,"S",0.06,4,"14129",10,"U",,,,,,2012-02-29 23:00:00
,"04","007","8000",93295,"14129",2013,2,5,33.4190167,-110.82967,,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.06,"N",2011,4,34,0.03,11,"14129",12,"S",0.04,3,"14129",12,"S",0.06,4,"14129",10,"U",2013-02-28 23:00:00
,"04","007","8000",93295,"14129",2014,2,5,33.4190167,-110.82967,,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.05,"N",2014,8,33,0.05,8,"14129",9,"S",0.03,11,"14129",12,"S",0.04,3,"14129",12,"S",2014-02-28 23:00:00
,"04","007","8000",93295,"14129",2015,2,5,33.4190167,-110.82967,,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.05,"N",2014,8,30,0.03,2,"14129",9,"Y",0.05,8,"14129",9,"S",0.03,11,"14129",12,"S",2015-02-28 23:00:00
,"04","007","8000",93295,"14129",2016,2,5,33.4190167,-110.82967,,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.05,"N",2014,8,30,0.04,10,"14129",12,"Y",0.03,2,"14129",9,"Y",0.05,8,"14129",9,"S",2016-02-29 23:00:00
,"04","007","8000",93295,"14129",2017,2,5,33.4190167,-110.82967,,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.04,"N",2017,2,33,0.04,2,"14129",12,"Y",0.04,10,"14129",12,"Y",0.03,2,"14129",9,"Y",2017-02-28 23:00:00
,"04","007","8000",93295,"14129",2018,2,5,33.4190167,-110.82967,,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.04,"Y",2018,3,36,0.04,3,"14129",12,"Y",0.04,2,"14129",12,"Y",0.04,10,"14129",12,"Y",2018-02-28 23:00:00
,"04","007","8000",93295,"14129",2019,2,5,33.4190167,-110.82967,,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.04,"N",2019,8,29,0.04,8,"14129",5,"Y",0.04,3,"14129",12,"Y",0.04,2,"14129",12,"Y",2019-02-28 23:00:00
,"04","007","8000",93295,"14129",2020,2,5,33.4190167,-110.82967,,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.04,"N",2019,8,28,0.02,4,"14129",11,"Y",0.04,8,"14129",5,"Y",0.04,3,"14129",12,"Y",2020-02-29 23:00:00
,"04","007","8000",93295,"14129",2021,2,5,33.4190167,-110.82967,,"Arizona","SR 188 & US 60","Globe","Gila","MIAMI GOLF COURSE","16629","Not in an urban area","Payson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.04,"N",2019,8,28,0.03,8,"14129",12,,0.02,4,"14129",11,"Y",0.04,8,"14129",5,"Y",2021-02-28 23:00:00
,"04","013","4018",95929,"14129",2012,2,5,33.68449,-112.08633,,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.04,"N",2012,2,10,0.04,2,"14129",10,"U",,,,,,,,,,,2012-02-29 23:00:00
,"04","013","4018",95929,"14129",2013,2,5,33.68449,-112.08633,,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.04,"N",2013,1,22,0.04,1,"14129",12,"S",0.04,2,"14129",10,"U",,,,,,2013-02-28 23:00:00
,"04","013","4018",95929,"14129",2014,2,5,33.68449,-112.08633,,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.05,"N",2014,1,34,0.05,1,"14129",12,"U",0.04,1,"14129",12,"S",0.04,2,"14129",10,"U",2014-02-28 23:00:00
,"04","013","4018",95929,"14129",2015,2,5,33.68449,-112.08633,,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.05,"Y",2015,12,36,0.05,12,"14129",12,"S",0.05,1,"14129",12,"U",0.04,1,"14129",12,"S",2015-02-28 23:00:00
,"04","013","4018",95929,"14129",2016,2,5,33.68449,-112.08633,,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.05,"Y",2016,12,36,0.05,12,"14129",12,"Y",0.05,12,"14129",12,"S",0.05,1,"14129",12,"U",2016-02-29 23:00:00
,"04","013","4018",95929,"14129",2017,2,5,33.68449,-112.08633,,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.05,"Y",2017,1,36,0.05,1,"14129",12,"Y",0.05,12,"14129",12,"Y",0.05,12,"14129",12,"S",2017-02-28 23:00:00
,"04","013","4018",95929,"14129",2018,2,5,33.68449,-112.08633,,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.05,"Y",2018,1,36,0.05,1,"14129",12,"Y",0.05,1,"14129",12,"Y",0.05,12,"14129",12,"Y",2018-02-28 23:00:00
,"04","013","4018",95929,"14129",2019,2,5,33.68449,-112.08633,,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.05,"Y",2019,1,36,0.05,1,"14129",12,"Y",0.05,1,"14129",12,"Y",0.05,1,"14129",12,"Y",2019-02-28 23:00:00
,"04","013","4018",95929,"14129",2020,2,5,33.68449,-112.08633,,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.05,"N",2019,1,24,,,,,,0.05,1,"14129",12,"Y",0.05,1,"14129",12,"Y",2020-02-29 23:00:00
,"04","013","4018",95929,"14129",2021,2,5,33.68449,-112.08633,,"Arizona","1030 W. Deer Valley Rd","Phoenix","Maricopa","Deer Valley","DV","Not in an urban area","Phoenix-Mesa-Scottsdale, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.05,"N",2019,1,12,,,,,,,,,,,0.05,1,"14129",12,"Y",2021-02-28 23:00:00
,"04","019","1028",697,"14129",2012,2,5,32.29515,-110.9823,,"Arizona","400 W RIVER ROAD","Tucson","Pima","CHILDREN'S PARK NCore",,"Tucson, AZ","Tucson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0,"N",2012,4,9,0,4,"14129",9,"S",,,,,,,,,,,2012-02-29 23:00:00
,"04","019","1028",697,"14129",2013,2,5,32.29515,-110.9823,,"Arizona","400 W RIVER ROAD","Tucson","Pima","CHILDREN'S PARK NCore",,"Tucson, AZ","Tucson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0,"N",2013,1,21,0,1,"14129",12,"S",0,4,"14129",9,"S",,,,,,2013-02-28 23:00:00
,"04","019","1028",697,"14129",2014,2,5,32.29515,-110.9823,,"Arizona","400 W RIVER ROAD","Tucson","Pima","CHILDREN'S PARK NCore",,"Tucson, AZ","Tucson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0,"N",2014,1,33,0,1,"14129",12,"S",0,1,"14129",12,"S",0,4,"14129",9,"S",2014-02-28 23:00:00
,"04","019","1028",697,"14129",2015,2,5,32.29515,-110.9823,,"Arizona","400 W RIVER ROAD","Tucson","Pima","CHILDREN'S PARK NCore",,"Tucson, AZ","Tucson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0,"Y",2015,1,36,0,1,"14129",12,"S",0,1,"14129",12,"S",0,1,"14129",12,"S",2015-02-28 23:00:00
,"04","019","1028",697,"14129",2016,2,5,32.29515,-110.9823,,"Arizona","400 W RIVER ROAD","Tucson","Pima","CHILDREN'S PARK NCore",,"Tucson, AZ","Tucson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0,"N",2016,1,29,0,1,"14129",5,"Y",0,1,"14129",12,"S",0,1,"14129",12,"S",2016-02-29 23:00:00
,"04","019","1028",697,"14129",2017,2,5,32.29515,-110.9823,,"Arizona","400 W RIVER ROAD","Tucson","Pima","CHILDREN'S PARK NCore",,"Tucson, AZ","Tucson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0,"N",2016,1,17,,,,,,0,1,"14129",5,"Y",0,1,"14129",12,"S",2017-02-28 23:00:00
,"04","019","1028",697,"14129",2018,2,5,32.29515,-110.9823,,"Arizona","400 W RIVER ROAD","Tucson","Pima","CHILDREN'S PARK NCore",,"Tucson, AZ","Tucson, AZ","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0,"N",2016,1,5,,,,,,,,,,,0,1,"14129",5,"Y",2018-02-28 23:00:00
,"06","019","0011",96528,"14129",2012,2,5,36.78538,-119.77321,,"California","3727 N FIRST ST, FRESNO","Fresno","Fresno","Fresno - Garland",,"Fresno, CA","Fresno, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",0.15,2,0.01,"N",2012,11,8,0.01,11,"14129",8,"S",,,,,,,,,,,2012-02-29 23:00:00
